,Breakout Date,Breakout Price,Symbol,Entry Date,Entry Price,Exit Date,Exit Price,Exit On,Holding Duration,Stop Loss,Stocks Purchased,initial-investment,Profit/Loss,Final amount,Date,Day 1 Total Amount,Day 2 Total Amount,Day 3 Total Amount,Day 4 Total Amount,Day 5 Total Amount,Day 6 Total Amount,Day 7 Total Amount,Day 8 Total Amount,Day 9 Total Amount,Day 10 Total Amount,Day 11 Total Amount,Day 12 Total Amount,Day 13 Total Amount,Day 14 Total Amount,Day 15 Total Amount,Day 16 Total Amount,Day 17 Total Amount,Day 18 Total Amount,Day 19 Total Amount,Day 20 Total Amount,Day 21 Total Amount,Day 22 Total Amount,Day 23 Total Amount,Day 24 Total Amount,Day 25 Total Amount,Day 26 Total Amount,Day 27 Total Amount,Day 28 Total Amount,Day 29 Total Amount,Day 30 Total Amount,Day 31 Total Amount,Day 32 Total Amount,Day 33 Total Amount,Day 34 Total Amount,Day 35 Total Amount,Day 36 Total Amount,Day 37 Total Amount,Day 38 Total Amount,Day 39 Total Amount,Day 40 Total Amount
219,2023-05-30,917.05,SBICARD.NS,2023-06-05,919.8,2023-06-23,873.81,Stop Loss,15.0,873.81,27.0,25000,-1241.7300000000002,23758.27,2023-05-30,25000,25168.75,25213.300000000003,24874.45,25162.0,25126.9,25174.15,25047.25,24808.300000000003,24813.7,24612.550000000003,24298.0,24082.0,23933.5,23758.27,23758.27,23758.27,23758.27,23758.27,23758.27,23758.27,23758.27,23758.27,23758.27,23758.27,23758.27,23758.27,23758.27,23758.27,23758.27,23758.27,23758.27,23758.27,23758.27,23758.27,23758.27,23758.27,23758.27,23758.27,23758.27
220,2023-01-12,1315.7,SBILIFE.NS,2023-01-18,1310.65,2023-01-30,1245.1175,Stop Loss,8.0,1245.1175,19.0,25000,-1245.1175000000005,23754.8825,2023-01-12,25000,25236.549999999996,24723.549999999996,24710.25,24289.399999999998,23989.199999999997,23852.399999999998,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825,23754.8825
221,2023-06-07,1245.8,SBILIFE.NS,2023-06-13,1243.3,2023-08-08,1349.35,40th Day,40.0,1181.135,20.0,25000,2120.999999999999,27121.0,2023-06-07,25000,24980.0,24956.0,25761.0,25744.0,26041.0,26033.000000000004,25664.000000000004,25388.000000000004,25461.0,25862.000000000004,26132.000000000004,26272.000000000004,26093.000000000004,25919.000000000004,25965.000000000004,25993.000000000007,26014.000000000007,26000.000000000007,26034.000000000007,26146.000000000007,26413.00000000001,26540.000000000007,26424.000000000007,26425.000000000007,26343.000000000007,26415.000000000007,25948.000000000007,26477.000000000007,26156.000000000004,25987.000000000007,26064.000000000007,25929.000000000007,25777.000000000007,25733.000000000007,25379.000000000007,25209.000000000007,25492.000000000007,26185.000000000004,27121.000000000004
222,2023-06-16,1281.35,SBILIFE.NS,2023-06-22,1276.5,2023-08-18,1282.45,40th Day,40.0,1212.675,19.0,25000,113.05000000000086,25113.05,2023-06-16,25000,24737.8,24807.149999999998,25188.100000000002,25444.600000000002,25577.600000000002,25407.550000000003,25242.250000000004,25285.950000000004,25312.550000000007,25332.500000000007,25319.200000000008,25351.500000000007,25457.900000000005,25711.550000000007,25832.200000000004,25722.000000000004,25722.950000000004,25645.050000000007,25713.450000000004,25269.800000000007,25772.350000000006,25467.4,25306.850000000006,25380.000000000004,25251.750000000004,25107.350000000006,25065.550000000007,24729.250000000007,24567.750000000007,24836.60000000001,25494.950000000008,26384.15000000001,26384.15000000001,26099.15000000001,25665.00000000001,25391.40000000001,25281.200000000008,25151.05000000001,25113.05000000001
223,2023-03-31,523.75,SBIN.NS,2023-04-10,526.3,2023-06-06,585.35,40th Day,40.0,499.98499999999996,47.0,25000,2775.350000000003,27775.350000000002,2023-03-31,25000,25272.600000000002,25089.300000000003,25312.550000000003,25831.9,25918.850000000002,25658.0,25869.5,25791.95,26330.100000000002,26668.5,26882.350000000002,26807.15,27444.0,27303.0,27077.4,27523.9,27359.4,27693.100000000002,27218.4,27157.300000000003,27216.050000000003,27436.95,27613.2,27820.0,27820.0,27251.300000000003,27295.95,27389.95,27599.100000000002,27650.800000000003,27582.65,27805.9,28228.9,28125.5,27516.850000000002,27653.15,27862.300000000003,27862.300000000003,27775.350000000002
224,2023-07-03,585.45,SBIN.NS,2023-07-07,593.6,2023-08-14,563.92,Stop Loss,27.0,563.92,42.0,25000,-1246.5600000000027,23753.44,2023-07-03,25000,24958.0,24787.899999999998,24817.3,24666.1,24613.6,25315.0,24947.5,25329.7,25690.899999999998,25903.0,26010.1,25672.0,25905.1,25963.899999999998,25942.899999999998,26117.2,25766.5,25203.7,24869.8,24147.399999999998,23920.6,24139.0,24166.3,24162.1,24183.1,23753.44,23753.44,23753.44,23753.44,23753.44,23753.44,23753.44,23753.44,23753.44,23753.44,23753.44,23753.44,23753.44,23753.44
225,2023-07-19,601.45,SBIN.NS,2023-07-25,609.6,2023-08-04,579.12,Stop Loss,9.0,579.12,41.0,25000,-1249.6800000000007,23750.32,2023-07-19,25000,25227.55,25284.949999999997,25264.449999999997,25434.600000000002,25092.25,24542.850000000002,24216.9,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32,23750.32
226,2023-03-31,26186.95,SHREECEM.NS,2023-04-10,26000.75,2023-04-20,24700.712499999998,Stop Loss,8.0,24700.712499999998,0.0,25000,-0.0,25000.0,2023-03-31,25000,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0
227,2023-04-06,1303.85,SHRIRAMFIN.NS,2023-04-13,1296.6,2023-06-09,1417.2,40th Day,40.0,1231.7699999999998,19.0,25000,2291.4000000000024,27291.4,2023-04-06,25000,25470.25,25809.4,26329.05,25812.25,26182.75,26824.0,27586.850000000002,27081.450000000004,27070.050000000003,25684.000000000004,25545.300000000003,25426.550000000003,25590.900000000005,25422.750000000004,25974.700000000008,25981.350000000006,26072.550000000007,26286.300000000007,26009.850000000006,25836.000000000004,25608.000000000004,25904.400000000005,25940.500000000004,25811.300000000003,25431.300000000003,26267.300000000003,26387.950000000004,26496.25,26653.0,27131.8,27283.8,26959.85,27159.35,27218.249999999996,26982.649999999998,27133.699999999997,27123.249999999993,27172.649999999994,27291.399999999994
228,2023-02-07,3118.05,SIEMENS.NS,2023-02-13,3129.4,2023-04-13,3326.5,40th Day,40.0,2972.93,7.0,25000,1379.6999999999994,26379.7,2023-02-07,25000,24968.85,25700.0,25653.1,25458.85,25472.85,26153.6,25854.7,25893.2,25819.7,25507.5,25820.399999999998,25894.25,25018.55,25239.399999999998,25649.25,26106.35,26189.300000000003,26257.550000000003,25983.85,25864.5,26058.399999999998,25940.8,26127.0,26139.95,26286.25,26246.0,26368.85,26428.35,26122.45,26003.1,26375.149999999998,26384.25,26563.45,26552.25,26613.149999999998,26779.399999999998,26520.399999999998,26436.75,26379.7
229,2023-03-08,3287.45,SIEMENS.NS,2023-03-14,3252.9,2023-05-15,3833.4,40th Day,40.0,3090.255,7.0,25000,4063.5,29063.5,2023-03-08,25000,25193.899999999998,25076.3,25262.5,25275.45,25421.75,25381.5,25504.35,25563.85,25257.95,25138.6,25510.649999999998,25519.75,25698.95,25687.75,25748.649999999998,25914.899999999998,25655.899999999998,25572.25,25515.2,25607.25,25439.95,25061.95,25128.800000000003,24975.85,25109.899999999998,25549.149999999998,26363.25,26305.85,26376.899999999998,26730.399999999998,27016.0,27278.149999999998,27670.85,28057.95,27881.9,28230.850000000002,28809.050000000003,29467.050000000003,29063.500000000004
230,2023-04-26,3447.65,SIEMENS.NS,2023-05-03,3540.9,2023-06-27,3706.2,40th Day,40.0,3363.855,7.0,25000,1157.099999999998,26157.1,2023-04-26,25000,25262.149999999998,25654.85,26041.95,25865.9,26214.850000000002,26793.050000000003,27451.050000000003,27047.500000000004,27317.700000000004,27452.100000000002,27039.450000000004,26272.600000000002,24011.600000000002,24087.9,24230.7,24624.45,24849.5,24802.6,25131.6,25075.25,24953.8,25082.25,24867.7,25317.45,25791.0,25829.85,25823.550000000003,25822.500000000004,26354.500000000004,26556.100000000002,26475.600000000002,26765.4,26867.600000000002,27019.500000000004,26829.450000000004,26035.650000000005,25943.600000000006,26109.150000000005,26157.100000000006
231,2023-06-07,3653.9,SIEMENS.NS,2023-06-13,3734.4,2023-08-08,3779.35,40th Day,40.0,3547.68,6.0,25000,269.6999999999989,25269.699999999997,2023-06-07,25000,25172.8,25103.8,25352.2,25439.8,25570.0,25407.1,24726.699999999997,24647.799999999996,24789.699999999997,24830.799999999996,25182.1,25192.299999999996,24958.299999999996,24812.799999999996,24853.6,24978.1,24736.299999999996,24478.299999999996,25193.199999999997,25566.699999999997,24963.699999999997,24732.399999999998,24806.199999999997,24803.5,24855.699999999997,24406.0,24277.3,24763.0,24750.1,25173.4,25105.6,25739.799999999996,26491.6,25939.299999999996,25507.6,25363.299999999996,25249.6,25598.199999999997,25269.699999999997
232,2023-04-21,2477.0,SRF.NS,2023-04-27,2495.5,2023-06-12,2370.725,Stop Loss,32.0,2370.725,10.0,25000,-1247.750000000001,23752.25,2023-04-21,25000,25447.5,25552.5,25732.5,25568.0,25341.999999999996,25506.5,25919.0,25757.5,25654.5,25572.5,25355.0,25471.5,24758.5,24331.0,24408.000000000004,24631.0,24753.000000000004,24544.000000000004,24780.500000000004,25199.000000000004,25388.5,25336.0,25242.5,24830.5,25170.999999999996,25366.999999999996,25375.999999999996,25718.499999999996,25184.499999999996,24341.999999999996,23752.25,23752.25,23752.25,23752.25,23752.25,23752.25,23752.25,23752.25,23752.25
233,2023-04-28,2540.25,SRF.NS,2023-05-05,2529.7,2023-06-12,2403.2149999999997,Stop Loss,27.0,2403.2149999999997,9.0,25000,-1138.3650000000011,23861.635,2023-04-28,25000,25148.050000000003,25519.300000000003,25373.95,25281.25,25207.45,25011.7,25116.550000000003,24474.850000000002,24090.100000000002,24159.400000000005,24360.100000000002,24469.900000000005,24281.800000000003,24494.650000000005,24871.300000000003,25041.850000000002,24994.600000000002,24910.450000000004,24539.650000000005,24846.100000000002,25022.5,25030.600000000002,25338.850000000002,24858.25,24100.0,23861.635,23861.635,23861.635,23861.635,23861.635,23861.635,23861.635,23861.635,23861.635,23861.635,23861.635,23861.635,23861.635,23861.635
234,2023-04-06,1012.1,SUNPHARMA.NS,2023-04-13,1003.5,2023-05-15,953.3249999999999,Stop Loss,21.0,953.3249999999999,24.0,25000,-1204.2000000000016,23795.8,2023-04-06,25000,24884.800000000003,25031.2,24808.0,24622.0,24662.800000000003,24415.600000000002,24256.000000000004,24226.000000000004,24404.800000000003,24619.600000000002,24269.2,24042.4,24292.0,24206.800000000003,24000.4,23894.800000000003,23807.2,23981.2,23860.0,23795.8,23795.8,23795.8,23795.8,23795.8,23795.8,23795.8,23795.8,23795.8,23795.8,23795.8,23795.8,23795.8,23795.8,23795.8,23795.8,23795.8,23795.8,23795.8,23795.8
235,2023-05-26,969.9,SUNPHARMA.NS,2023-06-01,987.7,2023-07-27,1134.95,40th Day,40.0,938.315,25.0,25000,3681.25,28681.25,2023-05-26,25000,25297.5,25526.25,25652.5,25672.5,24982.5,24906.25,24943.75,25010.0,24975.0,25017.5,25107.5,25352.5,25106.250000000004,25105.000000000004,25065.000000000004,25093.750000000007,25181.250000000007,25352.500000000004,25852.500000000004,26597.500000000004,26125.000000000007,26527.500000000004,26425.000000000007,26370.000000000007,26200.000000000007,26432.500000000007,27113.750000000007,27276.250000000007,27198.75000000001,27131.25000000001,27247.500000000007,26986.25000000001,27353.750000000007,27748.75000000001,27736.25000000001,27817.50000000001,27683.750000000007,28107.500000000007,28681.250000000007
236,2023-06-28,1021.8,SUNPHARMA.NS,2023-07-05,1044.7,2023-08-30,1114.9,40th Day,40.0,992.465,23.0,25000,1614.600000000001,26614.600000000002,2023-06-28,25000,24949.399999999998,24793.0,25006.899999999998,25633.649999999998,25783.149999999998,25711.85,25649.749999999996,25756.699999999993,25516.35,25854.449999999993,26217.85,26206.35,26281.1,26158.049999999996,26547.899999999998,27075.75,27158.55,27270.100000000002,27271.25,27082.649999999998,27214.899999999998,27167.75,27670.3,27390.850000000002,27486.3,27428.8,27015.949999999997,27059.649999999998,27275.85,27302.299999999996,27074.6,27132.1,27135.549999999996,26816.999999999996,26692.799999999996,26416.799999999996,26662.899999999998,26538.699999999997,26614.600000000002
237,2023-04-24,732.55,TATACONSUM.NS,2023-04-28,763.85,2023-06-23,840.85,40th Day,40.0,725.6575,32.0,25000,2464.0,27464.0,2023-04-24,25000,25504.0,25561.6,25372.8,25396.8,25801.6,25804.8,25873.6,25819.2,25806.399999999998,25739.2,25716.8,25460.8,25398.399999999998,25051.2,25072.0,25198.399999999998,25233.6,25526.399999999998,25827.2,25972.8,25865.6,26113.6,25953.6,26030.399999999998,25915.2,25904.0,26896.0,26384.0,26188.8,26180.8,26793.6,28156.8,28236.8,28164.8,27980.8,28041.6,28081.6,27497.6,27464.0
238,2023-05-26,789.7,TATACONSUM.NS,2023-06-01,793.65,2023-07-27,850.05,40th Day,40.0,753.9675,31.0,25000,1748.3999999999992,26748.399999999998,2023-05-26,25000,25074.399999999998,24962.8,24951.949999999997,25912.949999999997,25416.949999999997,25227.849999999995,25220.099999999995,25813.749999999993,27134.349999999995,27211.849999999995,27142.099999999995,26963.849999999995,27022.749999999993,27061.499999999993,26495.749999999993,26463.199999999993,27135.89999999999,26877.049999999992,26900.299999999992,27084.74999999999,27021.19999999999,26918.899999999987,26619.74999999999,26593.399999999987,26227.599999999988,25991.999999999985,26446.149999999983,26537.599999999984,26354.699999999986,26793.349999999984,26827.449999999986,27016.54999999999,27070.79999999999,27462.949999999986,26819.699999999986,27152.949999999986,27321.899999999983,27487.749999999985,26748.399999999983
239,2023-06-14,862.5,TATACONSUM.NS,2023-06-20,858.9,2023-08-16,840.7,40th Day,40.0,815.9549999999999,29.0,25000,-527.799999999998,24472.2,2023-06-14,25000,25036.25,24507.0,24476.550000000003,25105.850000000002,24863.700000000004,24885.450000000004,25058.000000000004,24998.550000000007,24902.850000000006,24623.000000000007,24598.350000000006,24256.15000000001,24035.750000000007,24460.600000000006,24546.15000000001,24375.05000000001,24785.40000000001,24817.30000000001,24994.20000000001,25044.95000000001,25411.80000000001,24810.05000000001,25121.80000000001,25279.85000000001,25435.00000000001,24743.35000000001,25013.05000000001,25011.60000000001,24937.650000000012,24540.35000000001,24318.50000000001,24301.10000000001,24388.10000000001,24667.95000000001,25037.70000000001,24757.85000000001,24362.00000000001,24588.20000000001,24472.20000000001
240,2023-01-10,412.9,TATAMOTORS.NS,2023-01-16,413.0,2023-03-14,416.65,40th Day,40.0,392.34999999999997,60.0,25000,218.99999999999864,25219.0,2023-01-10,25000,25138.0,24723.999999999996,24264.999999999996,24408.999999999996,24723.999999999996,25548.999999999996,25363.0,26956.0,26838.999999999996,27346.0,27018.999999999996,26908.0,26947.0,26740.0,26347.0,26626.000000000004,26425.000000000004,26971.000000000004,26683.000000000004,26653.000000000004,26869.0,26716.000000000004,26614.0,26800.0,26410.0,25987.0,26212.0,25885.0,25297.0,25462.0,25780.0,25447.0,25900.0,26626.0,26578.0,26152.0,26371.000000000004,25564.0,25219.0
241,2023-01-24,422.15,TATAMOTORS.NS,2023-01-31,452.1,2023-02-22,429.495,Stop Loss,17.0,429.495,55.0,25000,-1243.275000000001,23756.725,2023-01-24,25000,24700.249999999996,24598.5,24634.25,24444.5,24084.25,24340.000000000004,24155.750000000004,24656.250000000004,24392.250000000004,24364.750000000004,24562.75,24422.500000000004,24329.0,24499.5,24142.0,23756.725,23756.725,23756.725,23756.725,23756.725,23756.725,23756.725,23756.725,23756.725,23756.725,23756.725,23756.725,23756.725,23756.725,23756.725,23756.725,23756.725,23756.725,23756.725,23756.725,23756.725,23756.725,23756.725,23756.725
242,2023-04-06,437.65,TATAMOTORS.NS,2023-04-13,469.5,2023-06-09,562.3,40th Day,40.0,446.025,53.0,25000,4918.399999999998,29918.399999999998,2023-04-06,25000,25140.449999999997,25185.5,24994.699999999997,25386.899999999998,25090.099999999995,25302.099999999995,25214.649999999998,25461.099999999995,25641.299999999996,25818.849999999995,25569.749999999996,25752.599999999995,25598.899999999998,25402.8,26643.0,26809.949999999997,27120.0,27231.300000000003,27461.850000000006,28251.550000000003,27737.45,27438.000000000004,27064.350000000002,27938.850000000006,27809.000000000004,28127.000000000004,27687.100000000006,27403.550000000003,27594.350000000006,27753.350000000006,27612.9,28010.4,28482.100000000006,28519.2,29067.750000000004,29571.250000000004,30217.850000000006,29780.600000000006,29918.4
243,2023-05-08,500.5,TATAMOTORS.NS,2023-05-12,515.95,2023-07-07,618.2,40th Day,40.0,490.15250000000003,48.0,25000,4908.0,29908.0,2023-05-08,25000,25715.199999999997,25249.599999999995,24978.399999999994,24639.999999999993,25431.999999999996,25314.399999999994,25602.399999999994,25203.999999999996,24947.199999999997,25120.0,25264.0,25136.799999999996,25496.799999999996,25924.0,25957.6,26454.4,26910.4,27496.000000000004,27100.000000000004,27224.8,27313.6,27220.0,27608.799999999996,27520.0,27584.799999999996,27404.799999999996,28230.399999999998,28141.6,27563.2,27097.6,27491.2,27743.2,28393.6,28820.799999999996,28592.799999999996,28624.0,28470.399999999998,29072.799999999996,29908.0
244,2023-06-01,535.2,TATAMOTORS.NS,2023-06-07,567.95,2023-08-02,622.65,40th Day,40.0,539.5525,44.0,25000,2406.799999999997,27406.799999999996,2023-06-01,25000,24637.0,24751.399999999994,24832.799999999996,24747.0,25103.399999999994,25022.0,25081.399999999994,24916.399999999994,25673.199999999997,25591.799999999996,25061.6,24634.799999999996,24995.6,25226.6,25822.799999999996,26214.399999999994,26005.399999999994,26034.0,25893.199999999997,26445.399999999994,27211.0,27230.799999999996,27664.199999999997,27354.0,27318.799999999996,27505.799999999996,27224.199999999997,26942.6,27316.6,27362.799999999996,27543.199999999997,27697.199999999997,28146.0,28218.6,28333.0,27963.399999999994,28359.399999999994,28330.799999999996,27406.799999999996
245,2023-06-28,586.65,TATAMOTORS.NS,2023-07-05,588.25,2023-08-30,605.55,40th Day,40.0,558.8375,42.0,25000,726.5999999999981,25726.6,2023-06-28,25000,25527.1,26257.9,26276.8,26690.5,26394.4,26360.8,26539.3,26270.5,26001.7,26358.7,26402.8,26575.0,26722.0,27150.4,27219.7,27328.9,26976.1,27354.1,27326.8,26444.8,26289.4,26123.5,25892.5,25800.1,26440.6,26260.0,25989.1,25802.2,26281.0,26071.0,26157.1,26354.5,26341.9,26077.3,25953.4,25707.7,25594.3,25793.8,25726.6
246,2023-06-08,220.65,TATAPOWER.NS,2023-06-14,224.15,2023-08-09,234.9,40th Day,40.0,212.9425,111.0,25000,1193.25,26193.25,2023-06-08,25000,24605.949999999997,24789.1,24889.0,25088.8,25016.65,24661.45,24350.65,24383.95,24456.100000000002,24322.900000000005,24744.700000000004,24750.250000000007,24611.500000000007,24728.050000000007,25604.950000000008,25427.35000000001,25094.35000000001,25149.85000000001,25238.650000000012,24744.70000000001,24655.900000000012,24927.85000000001,24705.85000000001,24483.85000000001,24334.00000000001,24250.75000000001,24245.200000000008,24478.300000000007,24705.85000000001,24639.25000000001,26165.50000000001,26393.05000000001,27247.75000000001,26287.60000000001,26254.300000000007,26276.500000000007,25960.15000000001,26082.250000000007,26193.250000000007
247,2023-04-11,107.55,TATASTEEL.NS,2023-04-18,107.6,2023-06-13,111.15,40th Day,40.0,102.21999999999998,232.0,25000,823.6000000000026,25823.600000000002,2023-04-11,25000,25116.0,25092.800000000003,24663.600000000006,24744.800000000003,24872.4,24826.0,25011.600000000002,25081.2,25626.399999999998,25487.2,25800.399999999998,25243.6,25452.399999999998,25452.399999999998,25382.8,25220.399999999998,24802.8,25023.2,24953.600000000002,24628.8,24443.2,24315.600000000002,24396.8,24535.999999999996,24443.199999999997,24361.999999999996,24721.6,25197.199999999997,24872.399999999994,24582.399999999994,24617.199999999997,25092.799999999996,25417.6,25324.799999999996,25904.799999999996,25823.6,25301.6,25440.799999999996,25823.6
248,2023-06-14,113.8,TATASTEEL.NS,2023-06-20,114.25,2023-08-16,115.95,40th Day,40.0,108.5375,218.0,25000,370.6000000000006,25370.600000000002,2023-06-14,25000,24923.7,24313.3,23986.3,24040.8,24237.0,24411.399999999998,24509.5,24749.3,24596.7,24716.6,24651.2,24422.3,25228.9,25196.200000000004,25098.100000000002,25130.8,25632.2,25763.0,25512.3,25534.100000000002,25588.600000000002,25512.3,25272.5,26090.0,26242.600000000002,26209.9,26384.3,26940.2,26951.1,26024.6,25861.1,26035.499999999996,26002.799999999996,25850.199999999997,26297.099999999995,26253.499999999993,26318.89999999999,25850.199999999993,25370.59999999999
249,2023-01-11,3328.7,TCS.NS,2023-01-17,3378.4,2023-03-15,3198.9,40th Day,40.0,3209.48,7.0,25000,-1256.5,23743.5,2023-01-11,25000,25081.2,24962.9,24892.9,25255.500000000004,25405.300000000003,25359.45,25228.550000000003,25386.750000000004,24862.100000000002,25209.65,25574.000000000004,25727.300000000003,25570.85,25659.050000000003,25991.9,26137.15,26114.050000000003,25728.000000000004,25851.9,25995.750000000004,26257.550000000003,25859.250000000004,25762.300000000003,25508.2,25162.050000000003,25247.800000000003,25154.35,24674.149999999998,24541.149999999998,25051.1,24601.35,24746.25,24954.149999999998,25084.0,24709.149999999998,24668.199999999997,24324.849999999995,23855.849999999995,23743.499999999996
250,2023-03-31,3205.9,TCS.NS,2023-04-10,3263.4,2023-04-19,3100.23,Stop Loss,7.0,3100.23,7.0,25000,-1142.1900000000005,23857.809999999998,2023-03-31,25000,24652.8,24847.75,24478.149999999998,24132.699999999997,24071.449999999997,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998,23857.809999999998
251,2023-01-16,1034.45,TECHM.NS,2023-01-20,1046.5,2023-03-20,1109.0,40th Day,40.0,994.175,23.0,25000,1437.5,26437.5,2023-01-16,25000,25432.399999999998,25554.299999999996,25106.95,24622.799999999996,24760.799999999996,24275.499999999996,24476.749999999996,24313.449999999997,24190.399999999998,24053.55,23986.85,24184.649999999998,24298.5,24329.55,23988.0,24207.649999999998,25572.7,26926.25,26902.100000000002,27247.100000000002,27022.850000000002,26821.600000000002,26892.9,26667.500000000004,26551.350000000006,26236.250000000004,26849.200000000004,26455.9,25888.950000000004,26001.65,25731.4,25310.500000000004,25339.250000000004,27007.9,26582.4,26561.700000000004,26638.750000000004,26854.950000000004,26437.500000000004
252,2023-02-15,1071.4,TECHM.NS,2023-02-21,1134.45,2023-03-09,1077.7275,Stop Loss,12.0,1077.7275,22.0,25000,-1247.8950000000018,23752.105,2023-02-15,25000,24807.5,24875.699999999997,24660.1,24549.0,24247.6,24833.9,24457.699999999997,23915.4,24023.199999999997,23764.699999999997,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105,23752.105
253,2023-03-13,1133.8,TECHM.NS,2023-03-17,1127.15,2023-03-28,1070.7925,Stop Loss,8.0,1070.7925,22.0,25000,-1239.8650000000016,23760.135,2023-03-13,25000,24600.699999999997,24307.0,24393.899999999994,24390.6,24445.6,24468.699999999997,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135,23760.135
254,2023-05-19,1072.15,TECHM.NS,2023-05-25,1098.1,2023-07-20,1252.95,40th Day,40.0,1043.195,22.0,25000,3406.700000000003,28406.700000000004,2023-05-19,25000,25366.300000000003,25350.9,25006.600000000006,25383.9,25499.4,25550.0,25247.5,24739.300000000003,24947.200000000004,24410.4,24228.9,24486.300000000003,24588.600000000006,24549.0,24634.800000000003,24540.200000000004,24901.0,25203.5,25479.600000000006,25460.9,25382.800000000003,25303.600000000006,25475.200000000004,25220.0,25720.5,25513.700000000004,26097.800000000003,26691.800000000003,26785.300000000003,26273.800000000003,26079.100000000006,26393.700000000004,26348.600000000006,26697.300000000003,27872.100000000006,28174.600000000006,28287.9,28225.200000000004,28406.700000000004
255,2023-07-14,1228.65,TECHM.NS,2023-07-20,1252.95,2023-07-24,1190.3025,Stop Loss,3.0,1190.3025,19.0,25000,-1190.3025000000007,23809.6975,2023-07-14,25000,23900.85,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975,23809.6975
256,2023-02-24,2551.05,TIINDIA.NS,2023-03-02,2811.6,2023-03-16,2671.02,Stop Loss,10.0,2671.02,8.0,25000,-1124.6399999999994,23875.36,2023-02-24,25000,24163.600000000002,24616.0,24858.4,24497.600000000002,24121.2,24147.2,24156.8,23953.2,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36,23875.36
257,2023-05-29,2865.15,TIINDIA.NS,2023-06-02,2884.2,2023-07-28,3098.45,40th Day,40.0,2739.99,8.0,25000,1714.0,26714.0,2023-05-29,25000,25057.2,25119.600000000002,25126.0,24851.2,24714.0,24646.4,24304.0,24600.0,25754.4,25836.0,25684.800000000003,26088.0,27298.800000000003,27690.0,27238.800000000003,27492.0,27000.0,27104.0,27325.600000000002,27381.600000000002,27279.600000000002,27180.4,27557.600000000002,27413.2,27054.800000000003,27688.800000000003,28186.4,27757.600000000002,28224.4,28047.600000000002,27934.800000000003,27480.0,27245.2,27681.2,27320.4,26977.600000000002,26850.4,26908.800000000003,26714.0
